x,y,velocity,orientation
426.0,227.0,2.23606797749979,-1.1071487177940904
427.0,225.0,2.23606797749979,-1.1071487177940904
428.0,223.0,2.23606797749979,-1.1071487177940904
428.0,221.0,2.0,-1.5707963267948966
429.0,219.0,2.23606797749979,-1.1071487177940904
430.0,217.0,2.23606797749979,-1.1071487177940904
431.0,215.0,2.23606797749979,-1.1071487177940904
433.0,213.0,2.8284271247461903,-0.7853981633974483
434.0,211.0,2.23606797749979,-1.1071487177940904
435.0,209.0,2.23606797749979,-1.1071487177940904
437.0,207.0,2.8284271247461903,-0.7853981633974483
438.0,205.0,2.23606797749979,-1.1071487177940904
440.0,203.0,2.8284271247461903,-0.7853981633974483
442.0,201.0,2.8284271247461903,-0.7853981633974483
443.0,199.0,2.23606797749979,-1.1071487177940904
445.0,197.0,2.8284271247461903,-0.7853981633974483
447.0,195.0,2.8284271247461903,-0.7853981633974483
449.0,194.0,2.23606797749979,-0.4636476090008061
451.0,192.0,2.8284271247461903,-0.7853981633974483
453.0,190.0,2.8284271247461903,-0.7853981633974483
455.0,188.0,2.8284271247461903,-0.7853981633974483
457.0,187.0,2.23606797749979,-0.4636476090008061
459.0,185.0,2.8284271247461903,-0.7853981633974483
461.0,183.0,2.8284271247461903,-0.7853981633974483
463.0,182.0,2.23606797749979,-0.4636476090008061
465.0,180.0,2.8284271247461903,-0.7853981633974483
467.0,179.0,2.23606797749979,-0.4636476090008061
469.0,178.0,2.23606797749979,-0.4636476090008061
471.0,176.0,2.8284271247461903,-0.7853981633974483
473.0,175.0,2.23606797749979,-0.4636476090008061
475.0,174.0,2.23606797749979,-0.4636476090008061
477.0,172.0,2.8284271247461903,-0.7853981633974483
479.0,171.0,2.23606797749979,-0.4636476090008061
481.0,170.0,2.23606797749979,-0.4636476090008061
483.0,169.0,2.23606797749979,-0.4636476090008061
485.0,167.0,2.8284271247461903,-0.7853981633974483
487.0,166.0,2.23606797749979,-0.4636476090008061
489.0,165.0,2.23606797749979,-0.4636476090008061
491.0,164.0,2.23606797749979,-0.4636476090008061
493.0,163.0,2.23606797749979,-0.4636476090008061
495.0,162.0,2.23606797749979,-0.4636476090008061
497.0,161.0,2.23606797749979,-0.4636476090008061
499.0,160.0,2.23606797749979,-0.4636476090008061
501.0,159.0,2.23606797749979,-0.4636476090008061
503.0,158.0,2.23606797749979,-0.4636476090008061
505.0,157.0,2.23606797749979,-0.4636476090008061
507.0,156.0,2.23606797749979,-0.4636476090008061
509.0,155.0,2.23606797749979,-0.4636476090008061
511.0,154.0,2.23606797749979,-0.4636476090008061
513.0,153.0,2.23606797749979,-0.4636476090008061
515.0,152.0,2.23606797749979,-0.4636476090008061
517.0,151.0,2.23606797749979,-0.4636476090008061
519.0,150.0,2.23606797749979,-0.4636476090008061
521.0,149.0,2.23606797749979,-0.4636476090008061
523.0,148.0,2.23606797749979,-0.4636476090008061
525.0,147.0,2.23606797749979,-0.4636476090008061
527.0,146.0,2.23606797749979,-0.4636476090008061
529.0,145.0,2.23606797749979,-0.4636476090008061
531.0,144.0,2.23606797749979,-0.4636476090008061
533.0,144.0,2.0,0.0
535.0,143.0,2.23606797749979,-0.4636476090008061
537.0,142.0,2.23606797749979,-0.4636476090008061
539.0,141.0,2.23606797749979,-0.4636476090008061
541.0,140.0,2.23606797749979,-0.4636476090008061
543.0,139.0,2.23606797749979,-0.4636476090008061
545.0,139.0,2.0,0.0
547.0,138.0,2.23606797749979,-0.4636476090008061
549.0,137.0,2.23606797749979,-0.4636476090008061
551.0,136.0,2.23606797749979,-0.4636476090008061
553.0,135.0,2.23606797749979,-0.4636476090008061
555.0,135.0,2.0,0.0
557.0,134.0,2.23606797749979,-0.4636476090008061
559.0,133.0,2.23606797749979,-0.4636476090008061
561.0,132.0,2.23606797749979,-0.4636476090008061
563.0,132.0,2.0,0.0
565.0,131.0,2.23606797749979,-0.4636476090008061
567.0,130.0,2.23606797749979,-0.4636476090008061
569.0,129.0,2.23606797749979,-0.4636476090008061
571.0,129.0,2.0,0.0
573.0,128.0,2.23606797749979,-0.4636476090008061
575.0,127.0,2.23606797749979,-0.4636476090008061
577.0,126.0,2.23606797749979,-0.4636476090008061
579.0,126.0,2.0,0.0
581.0,125.0,2.23606797749979,-0.4636476090008061
583.0,124.0,2.23606797749979,-0.4636476090008061
585.0,124.0,2.0,0.0
587.0,123.0,2.23606797749979,-0.4636476090008061
589.0,122.0,2.23606797749979,-0.4636476090008061
591.0,122.0,2.0,0.0
593.0,121.0,2.23606797749979,-0.4636476090008061
595.0,120.0,2.23606797749979,-0.4636476090008061
597.0,120.0,2.0,0.0
599.0,119.0,2.23606797749979,-0.4636476090008061
601.0,118.0,2.23606797749979,-0.4636476090008061
603.0,118.0,2.0,0.0
605.0,117.0,2.23606797749979,-0.4636476090008061
607.0,116.0,2.23606797749979,-0.4636476090008061
609.0,116.0,2.0,0.0
611.0,115.0,2.23606797749979,-0.4636476090008061
613.0,114.0,2.23606797749979,-0.4636476090008061
615.0,114.0,2.0,0.0
617.0,113.0,2.23606797749979,-0.4636476090008061
619.0,113.0,2.0,0.0
621.0,112.0,2.23606797749979,-0.4636476090008061
623.0,111.0,2.23606797749979,-0.4636476090008061
625.0,111.0,2.0,0.0
627.0,110.0,2.23606797749979,-0.4636476090008061
629.0,110.0,2.0,0.0
631.0,109.0,2.23606797749979,-0.4636476090008061
633.0,108.0,2.23606797749979,-0.4636476090008061
635.0,108.0,2.0,0.0
637.0,107.0,2.23606797749979,-0.4636476090008061
639.0,107.0,2.0,0.0
641.0,106.0,2.23606797749979,-0.4636476090008061
643.0,105.0,2.23606797749979,-0.4636476090008061
645.0,105.0,2.0,0.0
647.0,104.0,2.23606797749979,-0.4636476090008061
649.0,104.0,2.0,0.0
651.0,103.0,2.23606797749979,-0.4636476090008061
653.0,103.0,2.0,0.0
655.0,102.0,2.23606797749979,-0.4636476090008061
657.0,102.0,2.0,0.0
659.0,101.0,2.23606797749979,-0.4636476090008061
661.0,100.0,2.23606797749979,-0.4636476090008061
663.0,100.0,2.0,0.0
665.0,99.0,2.23606797749979,-0.4636476090008061
667.0,99.0,2.0,0.0
669.0,98.0,2.23606797749979,-0.4636476090008061
671.0,98.0,2.0,0.0
673.0,97.0,2.23606797749979,-0.4636476090008061
675.0,97.0,2.0,0.0
677.0,96.0,2.23606797749979,-0.4636476090008061
679.0,96.0,2.0,0.0
681.0,95.0,2.23606797749979,-0.4636476090008061
683.0,95.0,2.0,0.0
685.0,94.0,2.23606797749979,-0.4636476090008061
687.0,93.0,2.23606797749979,-0.4636476090008061
689.0,93.0,2.0,0.0
691.0,92.0,2.23606797749979,-0.4636476090008061
693.0,92.0,2.0,0.0
695.0,91.0,2.23606797749979,-0.4636476090008061
697.0,91.0,2.0,0.0
699.0,90.0,2.23606797749979,-0.4636476090008061
701.0,90.0,2.0,0.0
703.0,89.0,2.23606797749979,-0.4636476090008061
705.0,89.0,2.0,0.0
707.0,88.0,2.23606797749979,-0.4636476090008061
709.0,88.0,2.0,0.0
711.0,87.0,2.23606797749979,-0.4636476090008061
713.0,87.0,2.0,0.0
715.0,86.0,2.23606797749979,-0.4636476090008061
717.0,86.0,2.0,0.0
719.0,85.0,2.23606797749979,-0.4636476090008061
721.0,85.0,2.0,0.0
723.0,84.0,2.23606797749979,-0.4636476090008061
725.0,84.0,2.0,0.0
727.0,84.0,2.0,0.0
729.0,83.0,2.23606797749979,-0.4636476090008061
731.0,83.0,2.0,0.0
733.0,83.0,2.0,0.0
733.0,85.0,2.0,1.5707963267948966
734.0,85.0,1.0,0.0
736.0,83.0,2.8284271247461903,-0.7853981633974483
738.0,82.0,2.23606797749979,-0.4636476090008061
739.0,80.0,2.23606797749979,-1.1071487177940904
